"Compounds ID"	"Name"	"Formula"	"Annotation Source: Predicted Compositions"	"Annotation Source: mzCloud Search"	"Annotation Source: Metabolika Search"	"Annotation Source: ChemSpider Search"	"FISh Coverage"	"Molecular Weight"	"RT [min]"	"Area (Max.)"	"# ChemSpider Results"	"# mzCloud Results"	"# Metabolika Pathways"	"Metabolika Pathways"	"mzCloud Best Match"	"mzCloud Best Sim. Match"	"MS2"	"Area: TRB00001_Blank_1.raw (F29)"	"Area: UMB00001_Blank_1.raw (F30)"	"Area: SCBIBlank4_1.raw (F31)"	"Area: SERCBLANK_2.raw (F32)"	"Area: SB00054_ACERRU.raw (F1)"	"Area: SB00061_ACERRU.raw (F2)"	"Area: SB00158_ACERRU.raw (F3)"	"Area: SB00174_ACERRU.raw (F4)"	"Area: SB00237_ACERRU.raw (F5)"	"Area: SBP00000_ACERRU.raw (F6)"	"Area: SR00044_ACERRU.raw (F7)"	"Area: SR00048_ACERRU.raw (F8)"	"Area: SR00054_ACERRU.raw (F9)"	"Area: SR00058_ACERRU.raw (F10)"	"Area: SR00063_ACERRU.raw (F11)"	"Area: SRP00001_ACERRU.raw (F12)"	"Area: TR00003_ACERRU.raw (F13)"	"Area: TR00007_ACERRU.raw (F14)"	"Area: TR00016_ACERRU.raw (F15)"	"Area: TR00021_ACERRU.raw (F16)"	"Area: TR00073_ACERRU.raw (F17)"	"Area: TRP00001_ACERRU.raw (F18)"	"Area: UM00109_ACERRU.raw (F19)"	"Area: UM00110_ACERRU.raw (F20)"	"Area: UM00113_ACERRU.raw (F21)"	"Area: UM00143_ACERRU.raw (F22)"	"Area: UM00144_ACERRU.raw (F23)"	"Area: UM00149_ACERRU.raw (F24)"	"Area: UM00160_ACERRU.raw (F25)"	"Area: UMP0001_ACERRU.raw (F26)"	"Group Area: Control"	"Group Area: Sample"	"Group CV [%]: Control"	"Group CV [%]: Sample"	"Ratio: (Sample) / (Control)"	"Log2 Fold Change: (Sample) / (Control)"	"P-value: (Sample) / (Control)"	"Adj. P-value: (Sample) / (Control)"
"1406"	"3,7,15-Trihydroxy-12,13-epoxytrichothec-9-en-8-one"	"C15 H20 O6"	"Full match"	"No results"	"Full match"	"Full match"	""	"296.12615"	"13.194"	"50066213.1586754"	"1"	"0"	"1"	"Other"	""	""	"PreferredDDA"	"38758.7318060335"	"83596.6845252742"	"49920.7814068946"	"27118.7814959178"	"25175228.0185607"	"18073104.464807"	"31143968.0168667"	"28593019.8801418"	"16961985.1249143"	"37913011.6196319"	"50066213.1586754"	"29960635.4124413"	"13145687.2837009"	"23486913.0219725"	"17274176.3924093"	"34005187.7852971"	"5366096.20933405"	"6316502.07245499"	"2121474.48157914"	"14360843.0828359"	"12772203.4657686"	"23836468.0626488"	"12301896.1808085"	"1970227.28494037"	"9485048.6296888"	"76736.2715915779"	"70365.009466719"	"6511975.11202933"	"2376813.57896383"	"13298641.2403096"	"44339.756606464"	"13829742.1615727"	"48.8450335692044"	"77.209201111769"	"311.904"	"8.28"	"1.66720616866345E-10"	"1.084160959902E-09"
"1408"	"Prolylleucine"	"C11 H20 N2 O3"	"Full match"	"Full match"	"No results"	"No results"	""	"228.14731"	"1.080"	"50027805.0535486"	"0"	"3"	"0"	""	"85.4"	""	"PreferredDDA"	"19533.8066103165"	"5589.50707783385"	"19727.6726729759"	"54656.1232579639"	"12791378.9829578"	"12561186.2739857"	"30741470.8202207"	"13670046.5160392"	"15906915.127071"	"30068574.6881899"	"40215511.8973465"	"24647817.9303937"	"33927468.7944683"	"29443090.4841599"	"18244171.3187128"	"9500684.86718663"	"23463374.6171211"	"42185897.3748166"	"16356771.7432718"	"39137494.5011817"	"50027805.0535486"	"36440150.2029092"	"317723.464178265"	"1034949.9851437"	"1042669.41728637"	"2284174.81278931"	"685870.977298736"	"2067235.07006879"	"6981271.96723036"	"30614917.4452886"	"19630.7396416462"	"17300471.5309923"	"84.1242607862188"	"74.6051962627463"	"881.295"	"9.78"	"3.94951504056992E-05"	"9.28939741319607E-05"
"1410"	"Phytosphingosine"	"C18 H39 N O3"	"Full match"	"No results"	"No results"	"Full match"	""	"317.29308"	"13.695"	"49990190.1837196"	"1"	"0"	"0"	""	""	""	"PreferredDDA"	"2630888.39196773"	"611308.387698362"	"575054.099772996"	"350443.819372055"	"11468907.0162802"	"10755750.9354143"	"15594921.3951725"	"12036679.0736473"	"5456818.84350285"	"12234120.6380849"	"20931296.4190081"	"17708984.0540589"	"20549181.6656271"	"20467712.5122862"	"13696898.7869085"	"17859671.0245691"	"3819337.42645244"	"4506492.42880591"	"3748092.27772798"	"12342198.3503704"	"9520118.50663023"	"27082642.0214888"	"11656155.2268029"	"14978899.3276887"	"28437857.4054751"	"23039966.874979"	"12356477.8119871"	"14782010.3262991"	"19012547.9339566"	"49990190.1837196"	"593181.243735679"	"14239454.5566038"	"102.269963360212"	"59.9420291465575"	"24.005"	"4.59"	"0.00489459213853096"	"0.00869064103194466"
"1413"	"1-Linoleoyl-sn-glycero-3-phosphocholine"	"C26 H50 N O7 P"	"Full match"	"No results"	"No results"	"Full match"	""	"519.33239"	"15.369"	"49881044.964865"	"1"	"0"	"0"	""	""	""	"PreferredDDA"	"250881.388304388"	"120200.550889728"	"455359.82483273"	"107969.768814847"	"13517715.4779313"	"19642699.203917"	"19505293.8361245"	"10789863.072396"	"8003518.95173975"	"16492352.1246963"	"19064409.6763664"	"14500093.7717671"	"14671142.3108539"	"19169477.985101"	"11188448.2956143"	"35357566.8930191"	"547041.902672553"	"1085243.37567983"	"459372.818981434"	"1665907.32482555"	"2565109.50407019"	"20507381.7797003"	"20616719.0136884"	"8755439.86721575"	"19584578.7831848"	"5016689.56994704"	"1854376.56326907"	"5925288.51426622"	"9434119.43827075"	"49881044.964865"	"185540.969597058"	"12353081.8867728"	"69.0777208881496"	"83.8921188390564"	"66.579"	"6.06"	"5.60971554927909E-05"	"0.000128774192894021"
"1418"	"2-Acetyl-4-(3-acetyl-2,4,6-trihydroxy-5-methylphenyl)-3,5-dihydroxy-4-methyl-2,5-cyclohexadien-1-one"	"C18 H18 O8"	"Full match"	"No results"	"No results"	"Full match"	""	"362.10026"	"7.215"	"49588628.368799"	"1"	"0"	"0"	""	""	""	"PreferredDDA"	"17554.5416501231"	"12924.0969958223"	"17156.7687946999"	"13605.6960345856"	"6303517.27068847"	"4485917.78568962"	"9054861.79083639"	"1718644.27248378"	"3812060.39985508"	"6582909.55162784"	"49588628.368799"	"4870287.64137644"	"1187202.64033189"	"6023567.45499038"	"1496635.60328406"	"12963763.7186178"	"4207021.41903925"	"2296727.47605228"	"1011340.90622834"	"5917648.10598172"	"8928393.68874066"	"5390545.29043462"	"1869546.82160745"	"1772414.52679789"	"785571.204834737"	"885363.570168148"	"731388.117270282"	"1027381.94821399"	"1766403.01210636"	"2746741.89564931"	"15381.2324146428"	"3279401.14775219"	"15.5691128532106"	"167.146487414356"	"213.208"	"7.74"	"1.36653921547805E-20"	"8.07105904770208E-19"
"1436"	"Coumarin"	"C9 H6 O2"	"Full match"	"No results"	"No results"	"Full match"	""	"146.03685"	"5.183"	"48935410.2350796"	"1"	"0"	"0"	""	""	""	"NoMSn"	"81983.9194991241"	"172422.609933156"	"128675.414570504"	"148673.606098619"	"3760420.85807758"	"1262503.61306447"	"16156135.1469393"	"48935410.2350796"	"1003163.58771503"	"12561298.5163415"	"2196075.43137568"	"4172225.52390962"	"1591040.62088579"	"5822317.2700525"	"2887257.89541429"	"2788948.1159589"	"4949933.74615714"	"1638067.9923733"	"1674651.10129865"	"2504477.63906092"	"942240.991630724"	"2399773.53246234"	"126237.366198307"	"83937.9778090784"	"159137.525980484"	"320894.2935543"	"110561.246193913"	"606442.368932698"	"172748.4499323"	"1250062.64298855"	"138674.510334561"	"1656359.54683598"	"28.8771319435905"	"211.955057099139"	"11.944"	"3.58"	"2.76852461004172E-07"	"9.49354282135996E-07"
"1443"	"3,4-dihydroxyphenylpyruvic acid"	"C9 H8 O5"	"Full match"	"No results"	"Full match"	"Full match"	""	"196.03693"	"0.867"	"48630036.8420945"	"4"	"0"	"1"	"Other"	""	""	"PreferredDDA"	"19070.2084123744"	"6754.10628000205"	"49906.1019002309"	"20811.479544269"	"2357931.64523123"	"1008576.80486576"	"2855515.97923315"	"1176757.64657916"	"357269.67911593"	"1916460.91835593"	"1135281.81409491"	"781860.771374565"	"1557638.05495776"	"1577745.29407191"	"1058788.43907635"	"1105838.30594372"	"7092098.8372011"	"4588176.74301754"	"9763012.74119533"	"35523049.0536118"	"48630036.8420945"	"6500635.52608948"	"1560632.06758149"	"4715878.86059221"	"3237392.58921971"	"187454.978714748"	"223688.054456376"	"381557.503929599"	"269833.307178961"	"22464068.7416978"	"19940.8439783217"	"1569188.6808267"	"75.7568099379766"	"187.00109993311"	"78.692"	"6.30"	"5.06992254925973E-05"	"0.000117251272340895"
"1980"	"2-(4-Hydroxy-2,5-cyclohexadien-1-ylidene)-2H-chromene-3,5,7-triol"	"C15 H12 O5"	"Full match"	"No results"	"Partial match"	"Full match"	""	"272.06852"	"7.131"	"47877500.9890975"	"17"	"0"	"3"	"Superpathway of isoflavonoids (via naringenin);Other"	""	""	"PreferredDDA"	"22243.9026225014"	"13240.916611234"	"16954.9375668077"	"13377.5936088426"	"14163283.7495761"	"15082650.0004446"	"33292595.8491303"	"1175466.56805754"	"7846528.70808571"	"16076652.2626083"	"4001233.42130587"	"10973820.8439109"	"18448149.9197598"	"18085873.0058791"	"47877500.9890975"	"22683657.5147599"	"402139.872949981"	"547605.959664703"	"332898.476366565"	"498464.9102742"	"632772.376665913"	"1310536.04104361"	"193860.068125047"	"395203.175124714"	"528956.166379606"	"753520.429152023"	"553346.754075634"	"527362.359480651"	"1247175.2186103"	"1182397.60000367"	"15166.2655878251"	"1214786.40930699"	"25.6795691277726"	"143.26993225078"	"80.098"	"6.32"	"5.69654978567956E-14"	"7.27465764765496E-13"
"1473"	"4-Hydroxycoumarin"	"C9 H6 O3"	"Full match"	"Full match"	"Partial match"	"Not the top hit"	""	"162.03168"	"16.805"	"47626595.0672238"	"3"	"3"	"1"	"Superpathway of scopolin and esculin biosynthesis"	"86.6"	""	"PreferredDDA"	"480584.47175794"	"2022333.49443602"	"4024140.9130699"	"2306743.19774443"	"47626595.0672238"	"45355881.9570995"	"2841365.50434655"	"3762017.37845484"	"4135613.67878538"	"33526259.0986042"	"5404719.74827223"	"4653621.11130119"	"5226090.47873608"	"5353819.45636738"	"4879331.88521192"	"2969198.12701846"	"658023.579584826"	"573239.923931805"	"648577.191568728"	"538193.618744034"	"594580.122195786"	"876415.442327449"	"3731876.20572338"	"3136229.23491054"	"2080159.18603035"	"939724.83873747"	"2485783.2879381"	"2863293.62442848"	"2962592.48134306"	"2370037.74434387"	"2164538.34609023"	"2965895.30418076"	"65.7559865735012"	"179.22821659965"	"1.370"	"0.45"	"0.335011103522938"	"0.462772259005555"
"1547"	"NP-021018"	"C12 H18 O4"	"Full match"	"Full match"	"No results"	"Partial match"	""	"226.12011"	"6.868"	"46992014.6111657"	"2"	"1"	"0"	""	"96.9"	""	"OtherDDA"	"426630.435061685"	"177098.43236973"	"667154.909310946"	"111149.733179129"	"6353536.11038436"	"5637104.44560916"	"20172771.7642291"	"6559350.92329245"	"9104833.46541002"	"17538195.637291"	"18513432.0605927"	"16906048.7721746"	"11268970.2431754"	"12039556.4400536"	"11453511.3714838"	"11678016.0239158"	"15788204.5795943"	"13217507.6268498"	"31915961.4291151"	"46992014.6111657"	"37674389.2669368"	"19657151.4552199"	"10381720.3935691"	"8535177.76414516"	"5556343.02079619"	"973642.421996316"	"1068298.16685606"	"1123449.81216736"	"2452114.68697727"	"4298027.72698215"	"301864.433715708"	"11361240.8073296"	"73.4721480351189"	"84.130473664932"	"37.637"	"5.23"	"0.000847169427677158"	"0.00165186734191949"
"9864"	"Vigabatrin"	"C6 H11 N O2"	"Full match"	"No results"	"Partial match"	"Full match"	""	"129.07907"	"0.996"	"46653716.068675"	"3"	"0"	"1"	"Superpathway of L-lysine degradation"	""	""	"NoMSn"	"36701.5588097476"	"61291.4978115994"	"35388.5989200924"	"148197.999294135"	"63224.6659104373"	"9228550.80954867"	"109250.026669979"	"42571573.7539841"	"12783132.8142566"	"29914665.4899521"	"977500.117888039"	"669505.944690469"	"138378.398753558"	"2252987.44573532"	"114001.945057086"	"396499.251654251"	"210373.577529656"	"508716.385579133"	"46653716.068675"	"561644.003436602"	"185131.063126633"	"453638.2115294"	"42171.1015215683"	"138957.118956649"	"76229.5903731209"	"53641.7714822898"	"49664.9145723249"	"54630.5966731114"	"139088.650189249"	"194369.157281626"	"48996.5283106735"	"202371.367405641"	"75.6010358264197"	"229.326546898158"	"4.130"	"2.05"	"0.00143502126431259"	"0.00271679298772044"
"1507"	"2,4-Dimethylbenzaldehyde"	"C9 H10 O"	"Full match"	"Full match"	"No results"	"Partial match"	""	"134.07310"	"11.950"	"46519798.0472619"	"4"	"2"	"0"	""	"81.2"	""	"PreferredDDA"	"155739.101990183"	"158555.00827594"	"30795723.6912737"	"9105980.37506281"	"23077917.4230029"	"8820302.87789936"	"34900743.6087385"	"34376716.6766236"	"23928083.434664"	"12985726.2646741"	"14625248.0867979"	"8663353.75618905"	"18986907.6254359"	"16395655.0770373"	"16434697.0037689"	"46519798.0472619"	"16571283.2092392"	"24471194.9919087"	"16509035.4323487"	"23679618.2842365"	"14327046.8558512"	"9609600.74693272"	"303179.069852979"	"269763.487671923"	"54824.8377677623"	"251178.748475078"	"239048.297708604"	"262738.554031847"	"246856.658874364"	"6068607.38954742"	"4632267.69166938"	"14476147.4713245"	"143.793372047519"	"86.1074951621494"	"3.125"	"1.64"	"0.462867347088068"	"0.605146995573089"
"1508"	"7-Hydroxycoumarine"	"C9 H6 O3"	"Full match"	"Full match"	"Full match"	"Full match"	""	"162.03174"	"5.115"	"46503863.0289145"	"3"	"6"	"1"	"Superpathway of scopolin and esculin biosynthesis"	"66.9"	""	"PreferredDDA"	"19366.1362503609"	"347172.538331006"	"4257115.60790481"	"645843.032595032"	"14358170.6862806"	"4623913.58772694"	"2895145.08881644"	"1439912.15716935"	"1090115.79946208"	"5212101.96608031"	"1136678.73195008"	"251231.313110325"	"439161.72173009"	"46503863.0289145"	"2715203.95211181"	"11511570.9031194"	"851400.073061332"	"685891.112389037"	"373696.513729317"	"689913.469566824"	"12497089.550997"	"2124151.45658964"	"100786.508426322"	"49693.7480460588"	"22777.1291952995"	"605908.869602561"	"132362.91840761"	"115736.512841211"	"413397.374999713"	"360229.838451296"	"496507.785463019"	"770656.771314078"	"150.030041775954"	"222.208733171236"	"1.552"	"0.63"	"0.475856159158324"	"0.618501219450038"
"1518"	"4-Guanidinobutyric acid"	"C5 H11 N3 O2"	"Full match"	"Full match"	"No results"	"Full match"	""	"145.08510"	"0.732"	"46126855.2298409"	"1"	"1"	"0"	""	"78.9"	""	"PreferredDDA"	"18987.1340314176"	"10657.1050848774"	"26087.6122691513"	"56791.8898096724"	"7590637.8827427"	"21234531.995805"	"13593844.8809461"	"29114442.5083035"	"24567925.6931675"	"19071556.7371541"	"24900175.3954256"	"14241141.1142055"	"10424995.0218613"	"46126855.2298409"	"25382196.5498359"	"22127236.0605252"	"12442074.3985979"	"22465890.5817482"	"14458546.622828"	"34904335.8677827"	"20787925.9960763"	"12322068.7512188"	"225906.818154681"	"232329.676907018"	"426675.889450889"	"604689.330349643"	"270683.48026841"	"1126977.79671884"	"1085054.56796179"	"2196114.12105864"	"22537.3731502844"	"13917492.9975758"	"71.526398052986"	"83.5973754100422"	"617.530"	"9.27"	"2.87622349243198E-07"	"9.81350570516568E-07"
"1965"	"(2S,3R,4R,5S,6S)-2-{[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxo-4H-chromen-3-yl]oxy}-3,5-dihydroxy-6-methyloxan-4-yl 3,4,5-trihydroxybenzoate"	"C28 H24 O15"	"Full match"	"Full match"	"No results"	"No results"	""	"600.11094"	"8.728"	"46075192.1791916"	"0"	"1"	"0"	""	"91.3"	""	"PreferredDDA"	"40229.7147821131"	"34429.1131139607"	"42216.4882252127"	"31785.0536850598"	"4725680.19321658"	"8446882.65795868"	"1480483.92582648"	"46075192.1791916"	"27237368.6985888"	"22078778.2299551"	"3585014.78256962"	"16178719.5066143"	"15988310.1590991"	"16360029.624051"	"12177496.2535578"	"13297115.9129986"	"18106102.5500426"	"15855614.5375415"	"33656488.8971269"	"22956996.9907196"	"9542199.996453"	"24980301.2742864"	"562461.290327473"	"1636804.31602283"	"8383756.69801411"	"453605.709196891"	"1779593.15688617"	"1861104.41036234"	"707857.50856344"	"3421281.32565419"	"37329.4139480369"	"10859848.1250054"	"13.1210136678539"	"91.3217801903068"	"290.919"	"8.18"	"1.98557158528817E-17"	"5.27543162231498E-16"
"1532"	"Emodin"	"C15 H10 O5"	"Full match"	"Full match"	"Partial match"	"Partial match"	""	"270.05271"	"6.970"	"45538327.0206972"	"14"	"13"	"2"	"Superpathway of isoflavonoids (via naringenin);Other"	"89.6"	""	"PreferredDDA"	"16333.4227232117"	"31812.589049536"	"15916.1017394883"	"13179.9437233036"	"19326343.9389914"	"4538878.02846272"	"5230057.36420859"	"45538327.0206972"	"3085207.6386376"	"14613781.9679375"	"724618.206809458"	"469839.467554309"	"1105938.45769387"	"976810.05996816"	"3990950.92886948"	"10148555.8078639"	"3503376.14503806"	"841882.327363948"	"458535.95379462"	"4812274.78543989"	"13456825.7624328"	"10735923.7553604"	"207331.779657011"	"166962.798390145"	"142502.085867571"	"1959070.96030116"	"606837.30957768"	"903943.6806826"	"3134844.06481974"	"3807971.43374611"	"16124.76223135"	"3110025.85172867"	"43.7650176563872"	"160.875116694995"	"192.873"	"7.59"	"1.10232791473378E-11"	"9.10065556078436E-11"
"1536"	"3,5,7-trihydroxy-2-(3-hydroxy-4-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}phenyl)-4H-chromen-4-one"	"C21 H20 O12"	"Full match"	"Full match"	"Partial match"	"Not the top hit"	""	"464.09515"	"8.542"	"45407948.3590924"	"7"	"3"	"1"	"Superpathway of flavones and derivatives biosynthesis"	"99.9"	""	"PreferredDDA"	"40354.6891896802"	"35714.4120570385"	"42375.1050518366"	"121040.408577891"	"9725560.53448748"	"4527604.14867251"	"4408724.6300073"	"12928980.2622787"	"2800003.29250733"	"10761219.1035295"	"3586025.65193776"	"5368544.56036329"	"31361566.2788437"	"4840229.97328442"	"8199718.91285927"	"17322336.1109372"	"45407948.3590924"	"8856739.77353255"	"16230411.039901"	"43443510.0847644"	"6567348.5035821"	"29975303.1349016"	"3921770.70636027"	"5558224.11536948"	"6565310.84032977"	"30621633.4194295"	"1013614.95198539"	"1348249.82680819"	"10798537.4713387"	"16740356.0021905"	"41364.8971207584"	"8528229.34319591"	"68.2711536989004"	"95.6639501231652"	"206.171"	"7.69"	"3.88466189052342E-06"	"1.0833207873E-05"
"1539"	"6-Methylquinoline"	"C10 H9 N"	"Full match"	"Full match"	"No results"	"Partial match"	""	"143.07348"	"3.135"	"45202923.6477598"	"1"	"2"	"0"	""	"66.7"	""	"PreferredDDA"	"65331.558038633"	"17162.3001755782"	"61030.5256874708"	"46451.0717558379"	"1046085.90284696"	"375325.903072646"	"328079.329115675"	"571380.609856212"	"499276.475846666"	"934485.495035429"	"22362628.0144586"	"2196478.57585955"	"2032736.3480032"	"4720920.87395971"	"1266322.91574794"	"1213548.76097823"	"10071691.3949961"	"24798841.7699017"	"4589413.0204892"	"45202923.6477598"	"15235716.4079827"	"23932944.1611096"	"256067.081808979"	"218194.536567189"	"182375.527736002"	"880347.719135608"	"323088.024116338"	"565586.703390123"	"605887.221410932"	"2751148.92291251"	"53740.7987216544"	"1129817.3319126"	"45.8490568174357"	"172.007329385012"	"21.023"	"4.39"	"3.37410648264929E-06"	"9.52891640282153E-06"
"1540"	"Jasmonic acid"	"C12 H18 O3"	"Full match"	"Full match"	"Full match"	"Full match"	""	"210.12551"	"10.296"	"45126012.5628542"	"2"	"2"	"1"	"Other"	"94.1"	""	"PreferredDDA"	"73799.9088863991"	"68292.481882062"	"384014.434623411"	"67507.7752519187"	"61836.5552577445"	"150601.698006439"	"356575.68325624"	"200780.071628799"	"248379.311780708"	"204215.310490679"	"2364800.12075306"	"332084.382215481"	"460248.591511231"	"817136.196580843"	"326857.209202081"	"384448.865017462"	"6587839.91098805"	"15930605.4057381"	"10587055.096204"	"45126012.5628542"	"24724900.5342762"	"20848294.1962336"	"427971.50727662"	"446167.254885608"	"2001069.08757151"	"1960095.07020224"	"929529.780377763"	"726746.720157535"	"560529.144207825"	"3737438.26853933"	"71046.1953842305"	"643637.93218268"	"105.859123378726"	"194.553842644295"	"9.059"	"3.18"	"0.00266160717947693"	"0.00487302306047423"
"1752"	"Pyridoxine"	"C8 H11 N O3"	"Full match"	"No results"	"Full match"	"Full match"	""	"169.07387"	"0.704"	"45066943.0960642"	"2"	"0"	"1"	"Other"	""	""	"NoMSn"	"310002.16678036"	"53342.1746335485"	"231773.872049854"	"171148.058394311"	"28104553.8229511"	"19163771.3978974"	"43755097.7273265"	"31940812.8976044"	"45066943.0960642"	"40306595.1398935"	"16488660.2674792"	"36140365.5568232"	"22126485.9425271"	"20371539.8098772"	"26754732.1445815"	"22751164.7860739"	"23741708.4221501"	"23436157.3812849"	"11729768.9935176"	"35351233.1744599"	"17011236.2770393"	"19182792.8890685"	"392789.34406103"	"466862.186974918"	"687645.558837424"	"751523.861951633"	"555819.110035939"	"1703234.19560189"	"1536781.08683959"	"2668834.32316264"	"201460.965222083"	"19777166.3494728"	"56.5176806490689"	"77.0451662872453"	"98.169"	"6.62"	"3.77470773549745E-05"	"8.91308527848649E-05"
"1676"	"8-hydroxy-deoxyguanosine"	"C10 H13 N5 O5"	"Full match"	"No results"	"Partial match"	"Full match"	""	"283.09142"	"1.086"	"43026388.0549698"	"3"	"0"	"6"	"Other"	""	""	"PreferredDDA"	"42058.3840013841"	"17473.9407092141"	"55149.0862628175"	"40351.0227413708"	"4189001.37929058"	"4374610.85041961"	"9680465.74255729"	"6240660.21334496"	"1116010.14005196"	"6809459.07369532"	"12781927.5630891"	"6171814.81079617"	"6622925.91085902"	"8142534.29191717"	"2251576.97595352"	"1070917.67478827"	"5993312.87088597"	"12441421.278142"	"24889242.0552732"	"41182079.7367586"	"16214935.1920696"	"19355639.4005139"	"17168782.8989064"	"16329497.677932"	"3575285.7310473"	"2817061.3639145"	"328181.716365287"	"2162293.44258277"	"1427774.04935513"	"43026388.0549698"	"41204.7033713775"	"6431793.06210199"	"40.388033887213"	"106.124534648113"	"156.094"	"7.29"	"5.09552871901353E-08"	"2.04400640261919E-07"
"1616"	"Phosphoryethanolamine"	"C2 H8 N O4 P"	"Full match"	"No results"	"Full match"	"Full match"	""	"141.01871"	"6.910"	"42743333.3137597"	"1"	"0"	"3"	"Superpathway of phospholipid biosynthesis II (plants);Superpathway of phosphatidylcholine biosynthesis;Superpathway of choline biosynthesis"	""	""	"PreferredDDA"	"20371.7355713269"	"20711.0020196974"	"20861.7683293299"	"17078.625155496"	"25675016.5233489"	"22983149.8412817"	"42743333.3137597"	"28130233.7205783"	"27465070.9417334"	"28864114.9368586"	"29522910.8645685"	"31092606.9207401"	"29912838.3049982"	"32435001.6423612"	"34141920.9338262"	"40686475.0865944"	"25010277.9698506"	"27104407.7593163"	"22112711.7609134"	"30077321.2964953"	"38821956.8981767"	"40592203.609127"	"7183931.42633703"	"9115773.82460022"	"11103790.7828134"	"7835553.7479805"	"12843409.8223516"	"8821510.78608662"	"10417282.3556385"	"10152605.1254213"	"20541.3687955121"	"27284739.3505248"	"9.09353144303574"	"46.1954232814644"	"1328.282"	"10.38"	"5.05964736026428E-30"	"8.62585547469055E-27"
"1623"	"1-Methyladenine"	"C6 H7 N5"	"Full match"	"Full match"	"No results"	"Partial match"	""	"149.07013"	"0.727"	"42593983.6753609"	"1"	"4"	"0"	""	"99.8"	""	"PreferredDDA"	"25035.3679295113"	"21121.1694616032"	"24623.4786382272"	"18693.5135887527"	"6817709.00009061"	"17240174.1665423"	"22026410.6620906"	"23792038.2463045"	"854719.831592066"	"19700539.3966553"	"11336597.8641564"	"42593983.6753609"	"22675214.4285828"	"16783492.5915904"	"10796006.4051236"	"15400673.1371681"	"19275767.3918143"	"19644717.1041851"	"22112039.8377193"	"22085807.2895721"	"19111409.8527361"	"21627438.7544421"	"146334.788882069"	"168942.437906946"	"290728.015938595"	"205058.459703413"	"178949.873270629"	"530914.403821256"	"291274.595562746"	"2363299.1527678"	"22872.3240499152"	"16092082.8643793"	"13.4758306823464"	"85.0096476578017"	"703.561"	"9.46"	"3.06073940864344E-13"	"3.38468144983933E-12"
"1624"	"5-Pentylresorcinol"	"C11 H16 O2"	"Full match"	"No results"	"No results"	"Full match"	""	"180.11513"	"12.325"	"42543066.633572"	"1"	"0"	"0"	""	""	""	"PreferredDDA"	"401947.843960219"	"215687.451332345"	"391974.824556866"	"619324.013916579"	"24930813.3509291"	"13105089.9744538"	"40279415.3687119"	"18802950.117193"	"20475958.0696278"	"42543066.633572"	"3792280.27727721"	"5283304.00623912"	"6348365.26587408"	"4696670.42539208"	"4468179.19355039"	"5743905.84610752"	"1089548.73338889"	"1420381.62272946"	"1196692.80247797"	"844094.148747456"	"792034.116092573"	"17115407.4314987"	"4202262.88283293"	"1726340.03546651"	"7324695.94383551"	"2555130.66351505"	"1561192.48177248"	"2537060.93871119"	"5652218.63034077"	"10453747.6398262"	"396961.334258543"	"4989987.2158156"	"40.5812457818571"	"120.038480608153"	"12.570"	"3.65"	"3.2900456187304E-06"	"9.3120853995554E-06"
