"Compounds ID"	"Name"	"Formula"	"Annotation Source: Predicted Compositions"	"Annotation Source: mzCloud Search"	"Annotation Source: Metabolika Search"	"Annotation Source: ChemSpider Search"	"FISh Coverage"	"Molecular Weight"	"RT [min]"	"Area (Max.)"	"# ChemSpider Results"	"# mzCloud Results"	"# Metabolika Pathways"	"Metabolika Pathways"	"mzCloud Best Match"	"mzCloud Best Sim. Match"	"MS2"	"Area: SCBIBlank4_1.raw (F34)"	"Area: SERCBLANK_2.raw (F35)"	"Area: TRB00001_Blank_1.raw (F36)"	"Area: UMB00001_Blank_1.raw (F37)"	"Area: SB00114_QUERRU_actual.raw (F1)"	"Area: SB00115_QUERRU.raw (F2)"	"Area: SB00116_QUERRU.raw (F3)"	"Area: SB00117_QUERRU.raw (F4)"	"Area: SB00119_QUERRU.raw (F5)"	"Area: SB00121_QUERRU.raw (F6)"	"Area: SB00124_QUERRU.raw (F7)"	"Area: SB00207_QUERRU.raw (F8)"	"Area: SB00232_QUERRU.raw (F9)"	"Area: SBP00000_QUERRU.raw (F10)"	"Area: SR00147_QUERRU.raw (F11)"	"Area: SR00155_QUERRU.raw (F12)"	"Area: SR00161_QUERRU.raw (F13)"	"Area: SR00165_QUERRU.raw (F14)"	"Area: SRP00001_QUERRU.raw (F15)"	"Area: TR00015_QUERRU.raw (F16)"	"Area: TR00018_QUERRU.raw (F17)"	"Area: TR00022_QUERRU.raw (F18)"	"Area: TR00023_QUERRU.raw (F19)"	"Area: TR00024_QUERRU.raw (F20)"	"Area: TRP00001_QUERRU.raw (F21)"	"Area: UM00000_QUERRU.raw (F22)"	"Area: UM00009_QUERRU.raw (F23)"	"Area: UM00010_QUERRU.raw (F24)"	"Area: UM00033_QUERRU.raw (F25)"	"Area: UM00034_QUERRU.raw (F26)"	"Area: UM00036_QUERRU.raw (F27)"	"Area: UM00057_QUERRU.raw (F28)"	"Area: UM00079_QUERRU.raw (F29)"	"Area: UM00094_QUERRU.raw (F30)"	"Area: UM00117_QUERRU.raw (F31)"	"Area: UM00121_QUERRU.raw (F32)"	"Area: UMP0001_QUERRU.raw (F33)"	"Group Area: Control"	"Group Area: Sample"	"Group CV [%]: Control"	"Group CV [%]: Sample"	"Ratio: (Sample) / (Control)"	"Log2 Fold Change: (Sample) / (Control)"	"P-value: (Sample) / (Control)"	"Adj. P-value: (Sample) / (Control)"
"6386"	"Umbelliferone"	"C9 H6 O3"	"Full match"	"No results"	"Full match"	"Full match"	""	"162.03150"	"6.356"	"225984473.769795"	"3"	"0"	"1"	"Superpathway of scopolin and esculin biosynthesis"	""	""	"NoMSn"	"111234.832496788"	"56216.0942737376"	"146838.432966273"	"396757.148045942"	"225984473.769795"	"1301720.54287662"	"128107607.035716"	"1190559.61553443"	"491496.750677757"	"1174907.15924764"	"200510624.12431"	"2612920.28087881"	"154701358.175554"	"960841.303371078"	"222660956.251386"	"191898747.776563"	"102140717.072659"	"95964497.4362541"	"5392684.87474044"	"1123836.67205679"	"6559787.34001659"	"1448292.42639566"	"47800070.8264747"	"1152318.60826004"	"58952314.2511423"	"325482.346522505"	"61272974.1971759"	"725809.434124538"	"399235.95150862"	"74857718.3482027"	"70280101.5907816"	"34433175.3373406"	"846423.242744715"	"450382.809603282"	"755808.795742101"	"346929.259448087"	"325482.346522505"	"129036.632731531"	"2612920.28087881"	"84.7658391225092"	"142.437034200841"	"20.249"	"4.34"	"2.38551952909459E-05"	"7.12140646478049E-05"
"348"	"Cetrimonium"	"C19 H41 N"	"Full match"	"Full match"	"No results"	"No results"	""	"283.32397"	"13.970"	"221880575.723036"	"0"	"2"	"0"	""	"99.6"	""	"PreferredDDA"	"4622424.05413752"	"5799391.73790117"	"4531683.22315371"	"19283587.6135148"	"3755179.3276938"	"5786430.41359625"	"7153114.93561477"	"8763100.47953441"	"8527238.68760877"	"7301871.72996039"	"10454784.5564016"	"562688.351462442"	"4130070.69430784"	"25373519.4099932"	"7171366.79729858"	"7183766.66677999"	"6495152.8154359"	"5643943.28917305"	"4717750.23790247"	"4596239.32612142"	"6524528.59132898"	"5372288.4132013"	"6795945.42238505"	"7842396.59800569"	"8944035.01505811"	"98164409.3571845"	"50896278.2525741"	"19933418.6271976"	"103092147.11216"	"150148267.193388"	"183449428.401767"	"105984814.599799"	"118740397.469832"	"221880575.723036"	"216104254.413167"	"46404085.2447077"	"98164409.3571845"	"5210907.89601935"	"8527238.68760877"	"83.8017802853676"	"139.246934939704"	"1.636"	"0.71"	"0.0796358967096644"	"0.122149359383054"
"506"	"Cetrimonium"	"C19 H41 N"	"Full match"	"Full match"	"No results"	"No results"	""	"283.32390"	"14.066"	"216104254.413167"	"0"	"2"	"0"	""	"99.6"	""	"PreferredDDA"	"543404.738519544"	"2049851.86595463"	"829493.62370469"	"289268.237899988"	"1711492.49976864"	"529051.541194398"	"2089151.47319068"	"379920.451270003"	"389277.293007582"	"1416375.85581645"	"239224.580584602"	"584280.670611703"	"722486.713573239"	"547354.493067013"	"3036605.34793755"	"2983489.29476853"	"294735.100215618"	"1795499.37219954"	"736889.427505472"	"960168.750952626"	"1980382.48226751"	"914642.826985644"	"1439077.27753479"	"772923.087947294"	"182419.898077636"	"80197549.2810071"	"50896278.2525741"	"27800143.8406069"	"29412195.8385994"	"150148267.193388"	"183449428.401767"	"105984814.599799"	"118740397.469832"	"35807927.9124987"	"216104254.413167"	"29991710.6901577"	"80197549.2810071"	"686449.181112117"	"1795499.37219954"	"84.0270545065955"	"169.828452180186"	"2.616"	"1.39"	"0.0106496674838235"	"0.0187098052104854"
"356"	"3beta-hydroxy-4beta-methyl-5alpha-cholest-7-ene-4alpha-carbaldehyde"	"C29 H48 O2"	"Full match"	"No results"	"Partial match"	"Full match"	""	"428.36542"	"17.589"	"214852308.755737"	"4"	"0"	"6"	"Plant sterol biosynthesis;Superpathway of cholesterol biosynthesis;Cholesterol biosynthesis I;Cholesterol biosynthesis III (via desmosterol);Other"	""	""	"PreferredDDA"	"254632.214321422"	"91590.0721009981"	"339463.368108926"	"937738.950584754"	"809813.262850483"	"3869086.69143614"	"7178674.74534773"	"12439803.2848475"	"10949866.65032"	"2877543.65440193"	"23908073.1681736"	"11746467.5050487"	"30904684.0028479"	"50166448.7122623"	"36708438.3474437"	"47862908.7061459"	"40353423.6609278"	"50730055.2245802"	"3546449.01129581"	"670141.53469402"	"477249.638444544"	"776450.860051232"	"2692655.85107992"	"4346557.98793347"	"47271954.3991632"	"59098234.8404277"	"14348917.9033484"	"6564993.77019909"	"48660889.1926263"	"45249953.4091167"	"44447395.1007125"	"103338483.37424"	"77904614.2018867"	"71633709.8279798"	"214852308.755737"	"66471995.2385286"	"59098234.8404277"	"297047.791215174"	"30904684.0028479"	"90.9696640904747"	"115.825854363254"	"104.039"	"6.70"	"0.000598337472672575"	"0.00130725793352782"
"377"	"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-{[(2S,3R,4S,5S)-3,4,5-trihydroxyoxan-2-yl]oxy}-4H-chromen-4-one"	"C20 H18 O11"	"Full match"	"Full match"	"No results"	"No results"	""	"434.08496"	"8.271"	"201538454.879876"	"0"	"3"	"0"	""	"98.5"	""	"PreferredDDA"	"48640.6795432963"	"374605.013799154"	"46957.8701165729"	"42077.8877831823"	"90124545.018891"	"26895963.4578058"	"201538454.879876"	"4712142.36752508"	"3962636.23222283"	"25935605.7386192"	"4065108.41590597"	"90368.6792859591"	"43733227.7139019"	"13756348.7699801"	"3782488.90848805"	"1964004.984088"	"2755055.21779333"	"12637973.4777005"	"7779675.23260439"	"128478.238436504"	"41761705.9121455"	"164363.337836751"	"48370447.4457221"	"363487.558672809"	"64734784.1093985"	"10896632.5325507"	"5602068.82413088"	"5914808.4155193"	"1360150.80226924"	"12345543.3325718"	"3535978.2892117"	"3343415.83592944"	"15051819.7265927"	"2060717.03852987"	"26721966.7007179"	"4484312.68585073"	"10896632.5325507"	"47799.2748299346"	"5914808.4155193"	"128.351317288211"	"180.960526147532"	"123.743"	"6.95"	"0.000536917044771068"	"0.00118576724899785"
"396"	"octadec-9-ynoic acid"	"C18 H32 O2"	"Full match"	"Full match"	"Partial match"	"Partial match"	""	"280.24025"	"16.403"	"190679730.841525"	"2"	"14"	"2"	"Other"	"96.6"	""	"OtherDDA"	"347563.082278511"	"118700.276444598"	"378972.370152089"	"17728437.8547571"	"402270.206714571"	"219271.671526653"	"203594.321450235"	"235363.169842631"	"264118.464965331"	"216890.412471327"	"327946.569285798"	"373497.46552226"	"405751.360511557"	"1565540.61396169"	"414054.601578427"	"442321.004546702"	"289169.452893562"	"335753.464804693"	"454464.358386161"	"292013.925817516"	"302840.318342641"	"338789.686868907"	"371370.966054944"	"296907.518698578"	"688163.602873086"	"139660276.514303"	"24034528.561285"	"15827351.8838603"	"57410588.8755323"	"41964671.0486817"	"47424153.972589"	"85598553.8523103"	"48504465.5469637"	"76683470.7490263"	"190679730.841525"	"48403791.1562209"	"139660276.514303"	"363267.7262153"	"414054.601578427"	"187.881358219587"	"173.447742854428"	"1.140"	"0.19"	"0.38467743078002"	"0.492405720179322"
"397"	"Rutin"	"C27 H30 O16"	"Full match"	"Full match"	"Not the top hit"	"Partial match"	""	"610.15291"	"8.060"	"189710128.859181"	"16"	"3"	"1"	"Superpathway of flavones and derivatives biosynthesis"	"97.7"	""	"PreferredDDA"	"942650.549011898"	"952128.887159903"	"68681.9611299793"	"49978.1947422234"	"5908657.98382127"	"18865128.6762912"	"60549806.430341"	"10778845.7554127"	"2974692.54675366"	"30724141.0716811"	"12336678.5944706"	"18173460.9737396"	"6271350.49222235"	"22791339.8038973"	"6039215.44408444"	"37640805.0591652"	"13274014.0078364"	"7032501.14444226"	"47632967.8259099"	"12083184.7532443"	"95139891.5798072"	"18934448.8045237"	"12880290.6049456"	"17972120.3607717"	"54719533.410466"	"37649821.2905364"	"3832297.39085243"	"4262499.49631462"	"120072089.206942"	"16485684.6567004"	"4600057.2091239"	"5828785.69332688"	"66623593.8112476"	"4208998.89565104"	"189710128.859181"	"1943440.49157843"	"37649821.2905364"	"505666.255070939"	"16485684.6567004"	"101.87401290466"	"130.461082559342"	"32.602"	"5.03"	"0.0109097103007214"	"0.0191406226569966"
"399"	"Pipecolic acid"	"C6 H11 N O2"	"Full match"	"Full match"	"Full match"	"Not the top hit"	""	"129.07890"	"0.794"	"189113024.734264"	"3"	"8"	"1"	"Other"	"99.8"	""	"PreferredDDA"	"28371.4179671551"	"41210.0941055212"	"21407.2454941946"	"51522.9513119352"	"19102369.0218523"	"35482869.8027751"	"8212728.39385183"	"8855322.35602581"	"13679027.4076634"	"61113044.5223591"	"10378809.2104412"	"57497259.5643776"	"24377872.1338678"	"20191170.6238229"	"12262528.9033136"	"5993990.19252877"	"14584673.8841144"	"14965132.1613847"	"281676.295235139"	"130286063.45301"	"90255684.5093962"	"189113024.734264"	"142985688.893232"	"65948119.2186443"	"177597693.040611"	"1905485.53014502"	"2390422.89794751"	"2312216.31393941"	"4024359.71000024"	"941117.020502781"	"8325534.80822806"	"1272236.62806865"	"4253692.47064144"	"1980811.13026922"	"3109846.94471823"	"1018747.31941797"	"1905485.53014502"	"34790.7560363382"	"10378809.2104412"	"37.6115414151587"	"153.066752276"	"298.321"	"8.22"	"1.18205005102469E-13"	"2.07703080394339E-12"
"5295"	"Quercitrin"	"C21 H20 O11"	"Full match"	"No results"	"Not the top hit"	"Full match"	""	"448.10060"	"8.472"	"187556229.270023"	"12"	"0"	"1"	"Superpathway of flavones and derivatives biosynthesis"	""	""	"NoMSn"	"23201.4718913132"	"16639.1210702337"	"17540.4143391718"	"17394.4576901283"	"42786908.3323469"	"24922.227066696"	"8904680.27499582"	"76787.49758295"	"382456.423069076"	"1032041.96523487"	"70310549.1810975"	"60578.0885360577"	"42487107.0061322"	"149022.485605657"	"31811929.5556276"	"187556229.270023"	"151838563.656144"	"31280743.5810686"	"50263.5711660675"	"124201.492193644"	"47837430.6577562"	"86151.9980035593"	"75474276.4604763"	"164452.42022849"	"89942070.915529"	"74984.2811407861"	"13936554.6784443"	"49089.8964861441"	"195409.770031118"	"75948262.2689668"	"9689520.22923036"	"16030958.8485485"	"195604.963337131"	"32257.1391999448"	"573559.119004205"	"248455.614816696"	"74984.2811407861"	"17467.4360146501"	"573559.119004205"	"16.2134382920132"	"167.578297563656"	"32.836"	"5.04"	"1.3131564681579E-09"	"9.67727006348606E-09"
"801"	"L-allysine"	"C6 H11 N O3"	"Full match"	"No results"	"Partial match"	"Full match"	""	"145.07378"	"0.709"	"187442709.44903"	"2"	"0"	"2"	"Other"	""	""	"PreferredDDA"	"1008932.0409775"	"485631.761900572"	"101583.367468315"	"261661.343231307"	"132051157.816533"	"97591788.4385957"	"115634249.01031"	"110805940.320824"	"68875028.2916035"	"79153995.7666592"	"90293769.037351"	"100000385.696936"	"95566761.2490847"	"92109132.6745253"	"99878786.925222"	"130736641.737853"	"105478208.161689"	"111564167.833441"	"131059619.730834"	"63909076.9484382"	"67508070.5201829"	"187442709.44903"	"124572407.104286"	"73065049.5472547"	"139667016.155992"	"17498109.3660419"	"36673809.3295139"	"34774061.8675675"	"17918514.6997311"	"77045342.8879045"	"36201226.2914617"	"24652004.2658984"	"22232154.8493628"	"29025388.8102705"	"37283339.5312827"	"42524842.2129084"	"17498109.3660419"	"373646.552565939"	"79153995.7666592"	"85.1943729640867"	"55.084043380187"	"211.842"	"7.73"	"0.00107848931273082"	"0.00225110132911815"
"402"	"Dibutyl sebacate"	"C18 H34 O4"	"Full match"	"Full match"	"No results"	"Full match"	""	"314.24561"	"15.782"	"187015043.804233"	"1"	"1"	"0"	""	"97.7"	""	"PreferredDDA"	"82497918.1224963"	"82613860.1300226"	"97365865.8572205"	"111680733.089126"	"74548063.0913324"	"79275663.2428454"	"75805001.022787"	"79388220.9871432"	"75477685.8911275"	"77203082.377747"	"73705087.6706877"	"80624830.2239408"	"73636957.9638949"	"87347944.2303233"	"85021679.8141458"	"89125413.657578"	"87482234.1061661"	"85677654.0186615"	"128128585.233488"	"99385336.041847"	"91893442.2634884"	"96235176.9104744"	"92288303.8045939"	"99368220.7503615"	"95048400.1689696"	"187015043.804233"	"147667589.649477"	"168828107.899784"	"146161791.13925"	"129295404.925502"	"96978081.7900904"	"104635101.15827"	"141613986.465447"	"119381781.715309"	"136698700.173655"	"158433397.057657"	"187015043.804233"	"89989862.9936215"	"95048400.1689696"	"14.9290968246834"	"31.5765352108955"	"1.056"	"0.08"	"0.278510535494207"	"0.373322632683725"
"429"	"(2Z,4E,6Z,8E,10Z,12E,14E)-2,6,11,15-Tetramethyl-2,4,6,8,10,12,14-hexadecaheptaenedioate"	"C20 H22 O4"	"Full match"	"No results"	"No results"	"Full match"	""	"326.15180"	"11.988"	"175000308.130134"	"1"	"0"	"0"	""	""	""	"PreferredDDA"	"167631.853928403"	"118201.673686448"	"40266.4832356459"	"77355.3952488311"	"169178303.742618"	"46311016.9967661"	"24279413.1790335"	"5829450.13975604"	"11166144.94391"	"22012209.627124"	"15708726.9140874"	"175000308.130134"	"13855614.402517"	"51513633.0457841"	"5694411.78647416"	"16880122.8117034"	"150534444.740208"	"21829879.6579264"	"108970294.280974"	"3132211.67372109"	"5430822.8896744"	"4416805.24729005"	"1695783.85668233"	"621329.695254237"	"6757251.85239088"	"5622309.19617565"	"955473.733034689"	"392377.315387436"	"11658224.0583781"	"923989.764183771"	"549314.090774095"	"665856.600733603"	"2082667.72896741"	"9945317.34736758"	"11815358.1315775"	"816038.36782177"	"5622309.19617565"	"97778.5344676398"	"6757251.85239088"	"54.2526159029522"	"176.830653861526"	"69.108"	"6.11"	"7.24082232948888E-07"	"3.02515876701493E-06"
"503"	"2,5-Dimethyl-3,4-furandiol"	"C6 H8 O3"	"Full match"	"No results"	"Partial match"	"Full match"	""	"128.04722"	"0.718"	"174003126.621644"	"3"	"0"	"3"	"Other"	""	""	"PreferredDDA"	"264002.480415473"	"350765.33664011"	"204499.41080956"	"49246.1109403464"	"122107384.788557"	"92333499.9833299"	"112562196.665951"	"107943070.805979"	"64277745.3432816"	"73146312.1503083"	"86527519.7310285"	"94917566.55326"	"20578662.0845135"	"87418236.8943047"	"95021553.0224974"	"126680194.03859"	"98536264.064186"	"103891417.174876"	"117836196.439463"	"55401054.1495788"	"61273425.255341"	"174003126.621644"	"115160499.383111"	"66517027.3575961"	"124395492.525598"	"15525089.8950276"	"32689252.0784683"	"31695891.5011158"	"3511257.44898449"	"52734977.8195417"	"35478732.9471996"	"23685759.8190983"	"21528396.3238783"	"28272811.0095167"	"35911182.9301405"	"18159753.9737918"	"15525089.8950276"	"234250.945612516"	"66517027.3575961"	"58.4985892984865"	"61.2765599248944"	"283.956"	"8.15"	"0.000355667373313253"	"0.000815705949183692"
"6825"	"Coumarin"	"C9 H6 O2"	"Full match"	"No results"	"No results"	"Full match"	""	"146.03659"	"5.268"	"173413993.747057"	"1"	"0"	"0"	""	""	""	"NoMSn"	"87393.0671850242"	"100738.254392051"	"97714.8679660139"	"94958.9766323244"	"32966744.6610476"	"2108602.14245818"	"36583761.3650154"	"1122496.01347836"	"356063.323646832"	"1415934.21759943"	"55360130.3842226"	"12714233.803974"	"8669132.66960439"	"20001467.6711292"	"832132.781402666"	"51427365.4267998"	"173413993.747057"	"27779327.2404176"	"61979875.2070099"	"27332177.8478712"	"40302825.4189288"	"5874152.17917543"	"22158209.8368843"	"42467488.3283468"	"74229660.7436748"	"3097965.94020371"	"50142354.567255"	"439437.820191155"	"297509.441249694"	"6200143.46100359"	"103145079.021638"	"31136238.2505353"	"917082.762229297"	"274682.522709563"	"918114.019162343"	"534851.565895231"	"3097965.94020371"	"96336.9222991692"	"12714233.803974"	"6.00366508590815"	"135.06349886846"	"131.977"	"7.04"	"3.78018772525486E-14"	"7.34152247694233E-13"
"459"	"Nictoflorin"	"C27 H30 O15"	"Full match"	"Full match"	"Partial match"	"Partial match"	""	"594.15813"	"8.738"	"165472234.651668"	"18"	"8"	"1"	"Superpathway of flavones and derivatives biosynthesis"	"98.6"	""	"PreferredDDA"	"175257.282759307"	"264802.750416601"	"51868.6578034687"	"44389.8719207162"	"5184215.62325863"	"868388.363846485"	"152577651.302116"	"26133686.4316863"	"3108331.72588863"	"3334406.87244687"	"7969722.42494075"	"16518443.8047355"	"6639525.27555047"	"27425652.2694139"	"10160052.4060271"	"77044416.2166577"	"20442556.1420651"	"3437916.00310625"	"82427479.5999378"	"9269400.96439273"	"19072171.5541695"	"3966963.31784348"	"7169117.88315979"	"15649870.802809"	"17891500.1793975"	"41567536.0068435"	"9871983.19636744"	"9823699.83354971"	"165472234.651668"	"13830309.1768773"	"9399062.20620188"	"6003672.50223388"	"27550859.8084135"	"10102953.8388522"	"101722411.092285"	"764008.65463958"	"41567536.0068435"	"113562.970281388"	"10160052.4060271"	"78.9155042430635"	"142.715775222045"	"89.466"	"6.48"	"0.000255010518624666"	"0.000605554741077924"
"469"	"Kaempferol"	"C15 H10 O6"	"Full match"	"Full match"	"Full match"	"Full match"	""	"286.04776"	"9.423"	"163179971.712031"	"7"	"39"	"2"	"Superpathway of flavones and derivatives biosynthesis ;Superpathway of isoflavonoids (via naringenin)"	"99.7"	""	"PreferredDDA"	"835051.633637313"	"17768.4012340839"	"24809.5456486678"	"38909.2091015078"	"199932.607314765"	"5625306.11969461"	"4806841.75363587"	"41705650.0355179"	"35819629.1933739"	"8359406.56185407"	"1066581.21518748"	"163179971.712031"	"294651.661044611"	"108687863.885342"	"445341.894417395"	"1114430.22833756"	"783727.964527221"	"111854.603490685"	"154717976.000345"	"22890307.3076404"	"135205.061337899"	"91639527.0220672"	"197033.754243265"	"19639029.9462095"	"294330.774730487"	"13237312.2689172"	"195276.482334848"	"10690438.7387425"	"1782910.58116131"	"823528.953028453"	"339622.894728292"	"138918.629794552"	"146788.840549511"	"5133907.96240078"	"150426.790824761"	"8321887.82861808"	"13237312.2689172"	"31859.3773750878"	"1782910.58116131"	"176.333067614699"	"199.380068513954"	"55.962"	"5.81"	"0.0156948554485106"	"0.0269412271962139"
"474"	"Kaempferol"	"C15 H10 O6"	"Full match"	"Full match"	"Full match"	"Full match"	""	"286.04774"	"8.763"	"161308908.526442"	"7"	"26"	"2"	"Superpathway of flavones and derivatives biosynthesis ;Superpathway of isoflavonoids (via naringenin)"	"99.4"	""	"PreferredDDA"	"134954.836792306"	"625917.459397955"	"20846.1895297112"	"65912.7027532386"	"473234.84728485"	"1497197.87159602"	"4281135.27221583"	"34374565.1797809"	"3672882.13630682"	"43911949.0989196"	"242476.877835469"	"35771121.1790337"	"163104.439337255"	"28955975.7914015"	"174246.31267307"	"232891.491403336"	"255476.61392275"	"207152.60814662"	"37888572.0739182"	"5294800.00398383"	"11377285.4209662"	"11779002.4715882"	"11124220.6064013"	"17902680.4488462"	"15940316.8270425"	"36232914.881642"	"496417.772526198"	"17924139.4186148"	"161308908.526442"	"385816.979368248"	"212676.866136948"	"351434.733938418"	"492989.500042221"	"16741722.4424017"	"743894.288093441"	"5287399.81175882"	"36232914.881642"	"100433.769772772"	"5287399.81175882"	"132.117450541198"	"180.349728698941"	"52.646"	"5.72"	"0.00808691334842226"	"0.0144457103589037"
"480"	"2030114"	"C40 H54 O"	"Full match"	"No results"	"No results"	"Full match"	""	"550.41718"	"16.935"	"159145127.493038"	"2"	"0"	"0"	""	""	""	"PreferredDDA"	"203029.427138759"	"119561.139351251"	"184164.924532517"	"208933.064399802"	"1521578.34959989"	"8993421.97756825"	"8832396.37902481"	"27884349.2683297"	"16658526.6100062"	"4465473.45241972"	"61514635.8124904"	"26862688.4047866"	"47876679.2070901"	"101194393.741092"	"107895005.30196"	"159145127.493038"	"135151878.605975"	"148096319.829092"	"6263565.49039486"	"417938.665620268"	"226044.222220291"	"265674.531208747"	"652667.366523232"	"3085412.79129018"	"69536680.7912012"	"91231423.4538479"	"18668885.1804113"	"8488751.28258773"	"57280319.3156438"	"27298080.888161"	"105358788.001628"	"103334794.315101"	"33197209.2395344"	"41718629.1973092"	"62033086.8049655"	"52500893.8589244"	"91231423.4538479"	"193597.175835638"	"33197209.2395344"	"22.892337502254"	"96.2603037088172"	"171.476"	"7.42"	"6.71324597114375E-15"	"1.51775180249141E-13"
"1589"	"N,N-Dihydroxy-L-isoleucine"	"C6 H13 N O4"	"Full match"	"No results"	"Not the top hit"	"Full match"	""	"163.08443"	"0.711"	"158935339.496965"	"1"	"0"	"4"	"Other"	""	""	"NoMSn"	"756503.107220856"	"212043.702749278"	"53802.5031298572"	"242901.873900524"	"29818452.9019157"	"21437634.473815"	"43997201.1589404"	"43743021.417496"	"12548903.5546754"	"12068063.1980403"	"27521349.3263652"	"30905149.8165974"	"16014313.655428"	"23845453.5594541"	"21073450.1812632"	"46707818.5744882"	"25899340.736734"	"21638059.6914323"	"47729050.3444499"	"41349021.4851582"	"41359468.2367493"	"158935339.496965"	"91618283.391477"	"41468223.7186981"	"97631521.0192118"	"3209950.83620795"	"1602859.67356064"	"1936257.28010391"	"2048891.96795909"	"11569323.6320478"	"11149219.2751477"	"4410325.27054355"	"4109097.44632492"	"5073845.02129417"	"9538521.5115442"	"4924107.7366353"	"3209950.83620795"	"227472.788324901"	"21437634.473815"	"96.4002805556156"	"113.578955233031"	"94.243"	"6.56"	"0.00181841819594968"	"0.00363121314274296"
"2037"	"(2Z,4E,6Z,8E,10Z,12E,14E)-2,6,11,15-Tetramethyl-2,4,6,8,10,12,14-hexadecaheptaenedioate"	"C20 H22 O4"	"Full match"	"No results"	"No results"	"Full match"	""	"326.15178"	"11.846"	"158627814.787607"	"1"	"0"	"0"	""	""	""	"PreferredDDA"	"38068.9400734563"	"23241.7266894638"	"30990.1728607067"	"70762.7954940451"	"128256857.487664"	"47598758.0715403"	"31744458.4063322"	"11661412.9557321"	"8698766.0287651"	"25009451.8234887"	"21593710.5554697"	"158627814.787607"	"32641284.5432333"	"60886611.8171134"	"4203968.58385127"	"11933771.8911684"	"85147459.0612142"	"16039856.7408905"	"106946781.626242"	"4147238.06467678"	"14146032.4042902"	"3052067.88774106"	"4716812.746707"	"1940398.27050371"	"10616266.9870159"	"7021636.36618825"	"322370.46699723"	"161852.895552633"	"19007540.9122879"	"1600097.07642943"	"166766.90806958"	"150044.866714648"	"3676850.72529365"	"11628647.323894"	"14939882.0973452"	"786201.63199139"	"7021636.36618825"	"34529.5564670815"	"11628647.323894"	"51.2550017639166"	"150.930034588567"	"336.774"	"8.40"	"4.38394771294248E-11"	"4.4406811539335E-10"
